id,full_address,street,city,province,postal_code,country,latitude,longitude,address_type,notes,created_at
665,"Gang Cikutra Timur No. 04
Kediri, Sulawesi Tenggara 66491",Jl. Astana Anyar No. 575,Binjai,Sumatera Utara,47435,Indonesia,,133.89262766863357,Registered Office,,2026-01-15 14:25:14.553633+00
666,"Gang KH Amin Jasuta No. 129
Tangerang Selatan, Gorontalo 00124",Gg. Gegerkalong Hilir No. 99,Surabaya,Jawa Timur,49981,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
667,"Jl. Jakarta No. 1
Tidore Kepulauan, Sumatera Utara 39634",Gg. Sukajadi No. 7,Binjai,Sumatera Utara,36120,Indonesia,3.3726018689538577,128.88109507510669,Kantor Pusat,,2026-01-15 14:25:14.553633+00
668,"Gang Monginsidi No. 9
Sukabumi, GO 68327",Jl. Ir. H. Djuanda No. 5,Bantul,Yogyakarta,50574,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
669,"Gg. Setiabudhi No. 89
Lubuklinggau, Kalimantan Selatan 89676",Jl. Surapati No. 771,Jakarta Timur,DKI Jakarta,97270,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
670,"Gg. Ahmad Dahlan No. 565
Batam, KU 01598",Gg. Jakarta No. 02,Jakarta Selatan,DKI Jakarta,49082,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
671,"Jalan Rajawali Barat No. 5
Balikpapan, JK 55760",Jalan Sadang Serang No. 0,Surabaya,Jawa Timur,20471,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
672,"Gang R.E Martadinata No. 21
Pasuruan, BE 17273",Gg. Gedebage Selatan No. 55,Prabumulih,Sumatera Selatan,75654,Indonesia,-3.602822173623675,,Registered Office,,2026-01-15 14:25:14.553633+00
673,"Jalan Suryakencana No. 7
Jayapura, JT 31321",Gg. Kiaracondong No. 9,Semarang,Jawa Tengah,85412,Indonesia,,,Pabrik,,2026-01-15 14:25:14.553633+00
674,"Gg. K.H. Wahid Hasyim No. 0
Kota Administrasi Jakarta Utara, Lampung 33326",Jalan Sukajadi No. 439,Medan,Sumatera Utara,32693,Indonesia,3.8939300458400545,,Pabrik,,2026-01-15 14:25:14.553633+00
675,"Jalan KH Amin Jasuta No. 45
Sukabumi, MU 90242",Gang Tebet Barat Dalam No. 4,Palembang,Sumatera Selatan,67931,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
676,"Jalan KH Amin Jasuta No. 463
Madiun, Jambi 03897",Jalan Moch. Ramdan No. 140,Kediri,Jawa Timur,52901,Indonesia,,107.25637236982489,Kantor Pusat,,2026-01-15 14:25:14.553633+00
677,"Jl. Erlangga No. 56
Singkawang, Kepulauan Bangka Belitung 72522",Jl. Jend. A. Yani No. 778,Salatiga,Jawa Tengah,82765,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
678,"Jalan Bangka Raya No. 1
Sawahlunto, DI Yogyakarta 13009",Jl. Jend. A. Yani No. 6,Pekalongan,Jawa Tengah,73233,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
679,"Gang Dipenogoro No. 84
Cimahi, JT 12209",Jl. Ahmad Yani No. 54,Bandung,Jawa Barat,47696,Indonesia,0.6648091218926311,,Showroom,,2026-01-15 14:25:14.553633+00
680,"Gg. Raya Setiabudhi No. 071
Pekalongan, Bengkulu 51418",Jalan KH Amin Jasuta No. 706,Semarang,Jawa Tengah,06874,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
681,"Gg. Soekarno Hatta No. 0
Tomohon, Sulawesi Barat 53605",Gang Tubagus Ismail No. 038,Pematang Siantar,Sumatera Utara,65858,Indonesia,5.278761760260471,114.48305389107225,Registered Office,,2026-01-15 14:25:14.553633+00
682,"Jalan Pasir Koja No. 3
Padangpanjang, Sulawesi Selatan 27345",Gg. KH Amin Jasuta No. 068,Bontang,Kalimantan Timur,89867,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
683,"Jalan Waringin No. 6
Solok, Kalimantan Tengah 96250",Gang Abdul Muis No. 946,Gresik,Jawa Timur,11251,Indonesia,,131.30784779699468,Pabrik,,2026-01-15 14:25:14.553633+00
684,"Jalan Otto Iskandardinata No. 794
Ternate, Papua Barat 67537",Gg. Setiabudhi No. 6,Makassar,Sulawesi Selatan,93571,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
685,"Jalan Sukajadi No. 630
Palangkaraya, JK 57649",Gg. Rajawali Barat No. 661,Bengkalis,Riau,98886,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
686,"Jalan Jend. Sudirman No. 756
Pangkalpinang, Maluku 38754",Gang Pasirkoja No. 3,Medan,Sumatera Utara,19339,Indonesia,,100.38447724292335,Kantor Cabang,,2026-01-15 14:25:14.553633+00
687,"Jalan Pasirkoja No. 0
Banjarmasin, SU 72617",Jl. Dr. Djunjunan No. 466,Parepare,Sulawesi Selatan,42825,Indonesia,,,Pabrik,,2026-01-15 14:25:14.553633+00
688,"Gg. W.R. Supratman No. 115
Probolinggo, Bengkulu 90583",Gg. Ir. H. Djuanda No. 3,Magelang,Jawa Tengah,26865,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
689,"Gg. Jend. A. Yani No. 666
Prabumulih, Kepulauan Bangka Belitung 91239",Jalan Jamika No. 2,Parepare,Sulawesi Selatan,52934,Indonesia,4.174140041986954,115.06970370594297,Kantor Pusat,,2026-01-15 14:25:14.553633+00
690,"Gang Medokan Ayu No. 406
Kotamobagu, Kalimantan Barat 87939",Jl. Surapati No. 36,Samarinda,Kalimantan Timur,13152,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
691,"Jalan Gardujati No. 689
Mataram, Sumatera Utara 10744",Gg. Gardujati No. 54,Sidoarjo,Jawa Timur,97145,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
692,"Gang Kutai No. 211
Probolinggo, Sulawesi Selatan 56265",Jl. Gardujati No. 41,Sleman,Yogyakarta,71074,Indonesia,-7.599649894825735,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
693,"Gang Rajawali Timur No. 98
Makassar, ST 31018",Gg. Wonoayu No. 170,Sidoarjo,Jawa Timur,63727,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
694,"Gg. Cihampelas No. 540
Kupang, DI Yogyakarta 93846",Gg. Kebonjati No. 20,Palopo,Sulawesi Selatan,38673,Indonesia,-0.01149409070352192,,Showroom,,2026-01-15 14:25:14.553633+00
695,"Gg. Medokan Ayu No. 360
Bandung, Aceh 14185",Gg. HOS. Cokroaminoto No. 124,Binjai,Sumatera Utara,17937,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
696,"Jalan Pelajar Pejuang No. 1
Singkawang, Sulawesi Utara 76899",Gg. Moch. Ramdan No. 2,Gianyar,Bali,29172,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
697,"Gang W.R. Supratman No. 888
Sungai Penuh, Papua Barat 74348",Jalan BKR No. 01,Bengkalis,Riau,31793,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
698,"Gang R.E Martadinata No. 077
Sawahlunto, JB 92156",Gg. Raya Setiabudhi No. 8,Makassar,Sulawesi Selatan,96770,Indonesia,-5.838082540987392,,Registered Office,,2026-01-15 14:25:14.553633+00
699,"Jl. KH Amin Jasuta No. 33
Padang Sidempuan, BA 27251",Jl. Siliwangi No. 343,Bontang,Kalimantan Timur,38012,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
700,"Jalan Cikutra Barat No. 65
Kota Administrasi Jakarta Timur, JA 22447",Gang Tebet Barat Dalam No. 34,Salatiga,Jawa Tengah,04329,Indonesia,-1.5551044160705754,100.0620851277574,Registered Office,,2026-01-15 14:25:14.553633+00
701,"Jl. Jend. Sudirman No. 5
Tangerang Selatan, Kepulauan Riau 95533",Gang Surapati No. 7,Bengkalis,Riau,32253,Indonesia,-2.2180071297713653,,Gudang,,2026-01-15 14:25:14.553633+00
702,"Jl. Cikutra Barat No. 163
Palopo, BE 05303",Gg. Ronggowarsito No. 196,Karawang,Jawa Barat,78729,Indonesia,4.72095714962818,,Gudang,,2026-01-15 14:25:14.553633+00
703,"Gang Cikutra Barat No. 20
Kendari, KB 33045",Jalan Pasteur No. 242,Palembang,Sumatera Selatan,73916,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
704,"Jalan Pelajar Pejuang No. 372
Banda Aceh, KR 43353",Gang Pacuan Kuda No. 024,Serang,Banten,05800,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
705,"Gang Rajawali Barat No. 461
Payakumbuh, Papua Barat 76910",Gg. Stasiun Wonokromo No. 5,Palopo,Sulawesi Selatan,90314,Indonesia,,,Pabrik,,2026-01-15 14:25:14.553633+00
706,"Gg. Kiaracondong No. 413
Cirebon, JB 13903",Gang R.E Martadinata No. 59,Palembang,Sumatera Selatan,52191,Indonesia,-5.949268177560674,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
707,"Jalan Cikutra Timur No. 18
Probolinggo, Sulawesi Tengah 75134",Jalan Jakarta No. 0,Bekasi,Jawa Barat,87873,Indonesia,,,Pabrik,,2026-01-15 14:25:14.553633+00
708,"Jl. W.R. Supratman No. 1
Padang, LA 08641",Gang Pelajar Pejuang No. 590,Badung,Bali,34865,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
709,"Jl. Moch. Toha No. 860
Bau-Bau, JT 61711",Jl. Cempaka No. 584,Badung,Bali,92697,Indonesia,-3.8115741767760776,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
710,"Jalan Merdeka No. 897
Surakarta, Papua Barat 68627",Jalan Ir. H. Djuanda No. 367,Cimahi,Jawa Barat,34522,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
711,"Jl. Jend. A. Yani No. 13
Cimahi, SU 60107",Jalan Pasirkoja No. 1,Pekalongan,Jawa Tengah,21883,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
712,"Gg. Moch. Toha No. 00
Lubuklinggau, Sulawesi Utara 38536",Jl. Cikapayang No. 8,Parepare,Sulawesi Selatan,50422,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
713,"Jalan Pelajar Pejuang No. 89
Bekasi, SS 03263",Jl. Cikapayang No. 675,Tangerang,Banten,61771,Indonesia,,122.07110214512801,Kantor Cabang,,2026-01-15 14:25:14.553633+00
714,"Gang Rawamangun No. 8
Banjarmasin, DKI Jakarta 64412",Gang Stasiun Wonokromo No. 43,Binjai,Sumatera Utara,00356,Indonesia,,126.3709766752572,Kantor Pusat,,2026-01-15 14:25:14.553633+00
715,"Gang Cihampelas No. 98
Pasuruan, GO 93653",Gang Dipenogoro No. 532,Depok,Jawa Barat,19468,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
716,"Gang Gegerkalong Hilir No. 39
Dumai, SG 68449",Jalan Tebet Barat Dalam No. 4,Gianyar,Bali,84059,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
717,"Jalan Suniaraja No. 813
Bandar Lampung, Papua 41414",Jl. Ahmad Yani No. 4,Pekalongan,Jawa Tengah,83157,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
718,"Gang BKR No. 845
Palopo, Kepulauan Bangka Belitung 06189",Jalan Cikapayang No. 1,Bantul,Yogyakarta,96058,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
719,"Jl. Tebet Barat Dalam No. 73
Kota Administrasi Jakarta Timur, Kalimantan Utara 13469",Gg. Tebet Barat Dalam No. 240,Jakarta Pusat,DKI Jakarta,55938,Indonesia,,136.5095260204232,Kantor Pusat,,2026-01-15 14:25:14.553633+00
720,"Gang Pasteur No. 57
Tebingtinggi, Papua 52733",Gang Sukabumi No. 63,Cilegon,Banten,92957,Indonesia,-7.855112448448416,,Gudang,,2026-01-15 14:25:14.553633+00
721,"Gg. Tebet Barat Dalam No. 31
Salatiga, KU 60542",Gang Jend. Sudirman No. 87,Badung,Bali,03089,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
722,"Jl. H.J Maemunah No. 31
Surakarta, SB 41782",Gg. Raya Ujungberung No. 31,Binjai,Sumatera Utara,54382,Indonesia,,114.5071945898108,Registered Office,,2026-01-15 14:25:14.553633+00
723,"Jl. Dipenogoro No. 456
Sungai Penuh, Sumatera Selatan 84372",Jalan Ahmad Dahlan No. 744,Jakarta Selatan,DKI Jakarta,31925,Indonesia,,,Pabrik,,2026-01-15 14:25:14.553633+00
724,"Jl. M.T Haryono No. 28
Binjai, SU 05447",Gg. Pacuan Kuda No. 739,Jakarta Utara,DKI Jakarta,07385,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
725,"Gg. Ir. H. Djuanda No. 3
Tangerang Selatan, PB 04895",Jalan Cihampelas No. 4,Dumai,Riau,88548,Indonesia,1.4965529106414497,,Gudang,,2026-01-15 14:25:14.553633+00
726,"Jl. M.T Haryono No. 20
Purwokerto, Kalimantan Tengah 86258",Gang Ciumbuleuit No. 995,Palopo,Sulawesi Selatan,50026,Indonesia,2.988921492414148,,Pabrik,,2026-01-15 14:25:14.553633+00
727,"Gg. M.H Thamrin No. 514
Subulussalam, Banten 83861",Jalan Stasiun Wonokromo No. 4,Pekanbaru,Riau,26226,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
728,"Gg. Sukabumi No. 00
Kota Administrasi Jakarta Timur, JK 76249",Jalan Joyoboyo No. 676,Cimahi,Jawa Barat,14018,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
729,"Gang Wonoayu No. 6
Payakumbuh, KS 78660",Jalan Kutisari Selatan No. 96,Surabaya,Jawa Timur,22211,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
730,"Jl. Pasirkoja No. 661
Denpasar, MA 28157",Jalan Cikapayang No. 511,Balikpapan,Kalimantan Timur,56307,Indonesia,-4.880022501669448,95.18625300245604,Pabrik,,2026-01-15 14:25:14.553633+00
731,"Jalan Sukabumi No. 41
Kendari, Kalimantan Timur 62259",Jl. Sadang Serang No. 281,Pekalongan,Jawa Tengah,95813,Indonesia,,113.52222618006364,Kantor Pusat,,2026-01-15 14:25:14.553633+00
732,"Jalan Rungkut Industri No. 928
Ternate, Bengkulu 06888",Jl. Sukabumi No. 51,Magelang,Jawa Tengah,79045,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
733,"Jl. Ciwastra No. 73
Sukabumi, Maluku Utara 32658",Jalan Sentot Alibasa No. 21,Kediri,Jawa Timur,02006,Indonesia,-6.239797526685781,,Showroom,,2026-01-15 14:25:14.553633+00
734,"Gg. HOS. Cokroaminoto No. 500
Mataram, MU 41931",Gg. Tebet Barat Dalam No. 61,Pekanbaru,Riau,03933,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
735,"Jl. Astana Anyar No. 6
Depok, Maluku 17810",Jl. Yos Sudarso No. 372,Prabumulih,Sumatera Selatan,61973,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
736,"Gg. Indragiri No. 829
Binjai, Sulawesi Utara 81124",Gang Sukajadi No. 6,Lubuklinggau,Sumatera Selatan,09485,Indonesia,,98.55742021830926,Pabrik,,2026-01-15 14:25:14.553633+00
737,"Gg. Cikapayang No. 879
Langsa, JK 00499",Jalan Ciwastra No. 68,Palembang,Sumatera Selatan,09767,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
738,"Jalan Ir. H. Djuanda No. 2
Pasuruan, Aceh 98747",Jl. Jayawijaya No. 241,Yogyakarta,Yogyakarta,97511,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
739,"Jl. Jayawijaya No. 14
Ternate, JA 90938",Jl. S. Parman No. 18,Denpasar,Bali,42751,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
740,"Gang Ciwastra No. 111
Palangkaraya, Bengkulu 39174",Gg. Otto Iskandardinata No. 4,Balikpapan,Kalimantan Timur,91712,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
741,"Gang Pasirkoja No. 39
Bekasi, Jawa Timur 52856",Jl. Kendalsari No. 300,Sidoarjo,Jawa Timur,57971,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
742,"Gg. Gedebage Selatan No. 67
Pekanbaru, BA 09717",Jalan Erlangga No. 89,Bontang,Kalimantan Timur,11925,Indonesia,4.888373204231172,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
743,"Jl. Rajawali Timur No. 651
Kotamobagu, KI 06364",Jalan Kebonjati No. 22,Binjai,Sumatera Utara,65390,Indonesia,3.047846371172728,,Pabrik,,2026-01-15 14:25:14.553633+00
744,"Jalan Ahmad Dahlan No. 9
Magelang, Sumatera Barat 89836",Gg. Kendalsari No. 7,Lubuklinggau,Sumatera Selatan,44861,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
745,"Gg. W.R. Supratman No. 282
Subulussalam, Kalimantan Utara 45030",Jalan Otto Iskandardinata No. 713,Prabumulih,Sumatera Selatan,71548,Indonesia,-2.5777797658083923,136.0519641321986,Registered Office,,2026-01-15 14:25:14.553633+00
746,"Gg. Joyoboyo No. 6
Pangkalpinang, AC 60830",Gg. Medokan Ayu No. 3,Pematang Siantar,Sumatera Utara,79124,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
747,"Gang Kebonjati No. 3
Lubuklinggau, Papua Barat 24888",Gg. Rungkut Industri No. 373,Balikpapan,Kalimantan Timur,96760,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
748,"Jl. Ahmad Dahlan No. 87
Makassar, Kalimantan Tengah 64238",Gang Merdeka No. 039,Gianyar,Bali,47163,Indonesia,,130.39555789022143,Gudang,,2026-01-15 14:25:14.553633+00
749,"Jalan Erlangga No. 907
Meulaboh, Kalimantan Utara 52879",Jalan R.E Martadinata No. 3,Badung,Bali,30828,Indonesia,-4.971682642231799,,Showroom,,2026-01-15 14:25:14.553633+00
750,"Jalan Cihampelas No. 1
Ambon, BE 54913",Jl. Stasiun Wonokromo No. 43,Balikpapan,Kalimantan Timur,06609,Indonesia,-0.9089999995896925,,Showroom,,2026-01-15 14:25:14.553633+00
751,"Gang Stasiun Wonokromo No. 08
Ternate, Banten 32612",Jalan Ahmad Dahlan No. 17,Bantul,Yogyakarta,05066,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
752,"Jl. Raya Setiabudhi No. 1
Bitung, JA 49576",Gg. Gedebage Selatan No. 6,Salatiga,Jawa Tengah,77948,Indonesia,-0.01869107173954454,,Gudang,,2026-01-15 14:25:14.553633+00
753,"Gang BKR No. 62
Tidore Kepulauan, RI 65586",Gang Ahmad Dahlan No. 953,Denpasar,Bali,56808,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
754,"Jl. Suniaraja No. 395
Pariaman, Riau 68128",Gg. Cihampelas No. 17,Badung,Bali,85347,Indonesia,1.9450607238920679,126.5249856465395,Kantor Cabang,,2026-01-15 14:25:14.553633+00
755,"Jalan M.H Thamrin No. 75
Pematangsiantar, LA 16374",Gg. Cikutra Barat No. 440,Malang,Jawa Timur,53824,Indonesia,,113.06995355640083,Gudang,,2026-01-15 14:25:14.553633+00
756,"Gg. Rumah Sakit No. 096
Pematangsiantar, Gorontalo 20259",Gg. Cempaka No. 7,Salatiga,Jawa Tengah,24918,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
757,"Gang Kebonjati No. 01
Cirebon, Sulawesi Tengah 30269",Gang Yos Sudarso No. 6,Prabumulih,Sumatera Selatan,64239,Indonesia,-2.967018119919696,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
758,"Jalan Kapten Muslihat No. 399
Palangkaraya, BT 41077",Jl. S. Parman No. 4,Bontang,Kalimantan Timur,91155,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
759,"Jl. Raya Setiabudhi No. 967
Bitung, PA 63520",Jalan Pasteur No. 488,Bogor,Jawa Barat,54459,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
760,"Jalan Dr. Djunjunan No. 063
Cirebon, MU 79649",Jl. Ahmad Dahlan No. 3,Lubuklinggau,Sumatera Selatan,89849,Indonesia,-0.5484976221082523,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
807,"Gg. Kebonjati No. 7
Tanjungpinang, ST 98116",Jalan Abdul Muis No. 14,Samarinda,Kalimantan Timur,07177,Indonesia,-7.181839419787307,,Pabrik,,2026-01-15 14:25:14.553633+00
761,"Gg. Ciumbuleuit No. 494
Kota Administrasi Jakarta Timur, Bengkulu 15560",Gg. Suryakencana No. 69,Bogor,Jawa Barat,46486,Indonesia,,136.89295384193537,Kantor Pusat,,2026-01-15 14:25:14.553633+00
762,"Gang KH Amin Jasuta No. 886
Yogyakarta, MU 53283",Gg. Pelajar Pejuang No. 392,Depok,Jawa Barat,66706,Indonesia,,138.81053651595656,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
763,"Gg. Antapani Lama No. 635
Payakumbuh, Kalimantan Timur 06012",Gang Soekarno Hatta No. 0,Bantul,Yogyakarta,37049,Indonesia,,102.83168330229148,Kantor Pusat,,2026-01-15 14:25:14.553633+00
764,"Gang Pacuan Kuda No. 201
Sawahlunto, JB 21167",Gg. W.R. Supratman No. 49,Malang,Jawa Timur,50345,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
765,"Jalan Abdul Muis No. 5
Sabang, JI 64886",Jalan Indragiri No. 2,Kediri,Jawa Timur,38345,Indonesia,,127.20093161715866,Pabrik,,2026-01-15 14:25:14.553633+00
766,"Gg. Soekarno Hatta No. 714
Pariaman, Jawa Timur 77987",Gg. K.H. Wahid Hasyim No. 103,Cimahi,Jawa Barat,25356,Indonesia,,,Pabrik,,2026-01-15 14:25:14.553633+00
767,"Gang Jamika No. 4
Pontianak, AC 55969",Jalan KH Amin Jasuta No. 96,Semarang,Jawa Tengah,59882,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
768,"Jl. Sukabumi No. 784
Bandung, Nusa Tenggara Timur 65337",Gg. Cempaka No. 00,Tangerang Selatan,Banten,24072,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
769,"Gang Medokan Ayu No. 1
Bontang, Sulawesi Selatan 04532",Gg. H.J Maemunah No. 64,Bogor,Jawa Barat,13575,Indonesia,-2.690832734319737,,Kantor Pusat,,2026-01-15 14:25:14.553633+00
770,"Jl. Antapani Lama No. 2
Padang, RI 86926",Jalan Tebet Barat Dalam No. 8,Cimahi,Jawa Barat,27745,Indonesia,-6.561112969534837,98.76771226095197,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
771,"Jalan Monginsidi No. 110
Tomohon, SU 91298",Jalan Jamika No. 17,Dumai,Riau,13696,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
772,"Gang Kutai No. 345
Pasuruan, Sumatera Selatan 96581",Gg. Joyoboyo No. 9,Bekasi,Jawa Barat,14299,Indonesia,1.919076242143925,127.40062895105353,Kantor Pusat,,2026-01-15 14:25:14.553633+00
773,"Jl. Jamika No. 93
Bengkulu, KR 35850",Jalan S. Parman No. 78,Sleman,Yogyakarta,22159,Indonesia,,,Pabrik,,2026-01-15 14:25:14.553633+00
774,"Gang Tebet Barat Dalam No. 677
Bogor, RI 70925",Gang R.E Martadinata No. 777,Pekanbaru,Riau,82814,Indonesia,-4.789788055060042,103.68745286104422,Kantor Cabang,,2026-01-15 14:25:14.553633+00
775,"Jl. Pasirkoja No. 69
Pekanbaru, Bali 36440",Jl. Dipatiukur No. 6,Jakarta Barat,DKI Jakarta,15138,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
776,"Jalan PHH. Mustofa No. 3
Sukabumi, Jambi 67855",Jalan Dipatiukur No. 16,Samarinda,Kalimantan Timur,38706,Indonesia,-6.765025794734903,,Kantor Cabang,,2026-01-15 14:25:14.553633+00
777,"Gg. Tubagus Ismail No. 2
Balikpapan, Sulawesi Barat 22364",Jl. Jamika No. 98,Makassar,Sulawesi Selatan,37737,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
778,"Gg. Tubagus Ismail No. 523
Madiun, Sulawesi Selatan 52238",Gg. Kapten Muslihat No. 177,Sleman,Yogyakarta,29173,Indonesia,-6.709345478487939,123.11555852493436,Registered Office,,2026-01-15 14:25:14.553633+00
779,"Jl. Medokan Ayu No. 727
Bontang, BB 01650",Jl. Rajiman No. 285,Jakarta Utara,DKI Jakarta,53426,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
780,"Gang Cikutra Timur No. 43
Tebingtinggi, SG 98056",Jalan Gegerkalong Hilir No. 74,Medan,Sumatera Utara,01379,Indonesia,,,Pabrik,,2026-01-15 14:25:14.553633+00
781,"Jalan Sukabumi No. 9
Padangpanjang, Sulawesi Utara 27921",Gg. Dipatiukur No. 2,Yogyakarta,Yogyakarta,91008,Indonesia,3.875533098612628,,Pabrik,,2026-01-15 14:25:14.553633+00
782,"Gang Raya Ujungberung No. 9
Banjar, LA 85518",Jalan Peta No. 2,Denpasar,Bali,84415,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
783,"Jl. Rungkut Industri No. 81
Pasuruan, KU 31360",Jl. M.T Haryono No. 48,Jakarta Timur,DKI Jakarta,05783,Indonesia,-5.660417261038116,131.6199033061919,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
784,"Gg. Peta No. 599
Kotamobagu, NB 16227",Jalan Waringin No. 581,Gianyar,Bali,12928,Indonesia,,,Registered Office,,2026-01-15 14:25:14.553633+00
785,"Gang Dr. Djunjunan No. 882
Tarakan, Kepulauan Riau 42454",Gg. Dipatiukur No. 284,Yogyakarta,Yogyakarta,31589,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
786,"Jalan Abdul Muis No. 68
Palopo, MU 20825",Gang Kutai No. 828,Samarinda,Kalimantan Timur,34240,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:14.553633+00
787,"Jalan Kiaracondong No. 9
Pariaman, SB 09132",Gang Rawamangun No. 233,Binjai,Sumatera Utara,53176,Indonesia,3.410292917739996,,Gudang,,2026-01-15 14:25:14.553633+00
788,"Gg. Antapani Lama No. 266
Sungai Penuh, Gorontalo 01071",Jl. Sadang Serang No. 92,Lubuklinggau,Sumatera Selatan,20366,Indonesia,,101.47123474282822,Pabrik,,2026-01-15 14:25:14.553633+00
789,"Jalan Pasteur No. 9
Pontianak, NT 59934",Gang Stasiun Wonokromo No. 25,Surabaya,Jawa Timur,19803,Indonesia,,,Gudang,,2026-01-15 14:25:14.553633+00
790,"Gang Suniaraja No. 42
Pasuruan, JK 97876",Jl. KH Amin Jasuta No. 33,Dumai,Riau,10967,Indonesia,-0.6697348609212224,,Showroom,,2026-01-15 14:25:14.553633+00
791,"Gang Ahmad Dahlan No. 5
Jayapura, Sulawesi Barat 80324",Gang H.J Maemunah No. 874,Pematang Siantar,Sumatera Utara,97641,Indonesia,,129.58736312808554,Pabrik,,2026-01-15 14:25:14.553633+00
792,"Gang Dipenogoro No. 80
Bekasi, Banten 36311",Jalan Rajiman No. 325,Bandung,Jawa Barat,86976,Indonesia,5.177709504733276,,Registered Office,,2026-01-15 14:25:14.553633+00
793,"Gg. Sukajadi No. 86
Batu, Kalimantan Selatan 25440",Gg. S. Parman No. 451,Sleman,Yogyakarta,07244,Indonesia,,,Showroom,,2026-01-15 14:25:14.553633+00
