id,from_entity_type,from_entity_id,to_entity_type,to_entity_id,relationship_type,pct,effective_from,effective_to,source,confidence,notes,created_at
586,BENEFICIAL_OWNER,586,TAXPAYER,8940,OWNERSHIP,57.95,2020-05-01,,BO Registry,0.88,,2026-01-15 14:25:59.131361+00
587,BENEFICIAL_OWNER,587,TAXPAYER,20314,OWNERSHIP,83.72,2024-10-01,,BO Registry,0.89,,2026-01-15 14:25:59.131361+00
588,BENEFICIAL_OWNER,588,TAXPAYER,27025,OWNERSHIP,8.78,2019-01-01,,BO Registry,0.89,,2026-01-15 14:25:59.131361+00
589,BENEFICIAL_OWNER,589,TAXPAYER,29719,OWNERSHIP,47.58,2024-05-01,,BO Registry,0.87,,2026-01-15 14:25:59.131361+00
590,BENEFICIAL_OWNER,590,TAXPAYER,11647,OWNERSHIP,88.35,2019-04-01,,BO Registry,0.72,,2026-01-15 14:25:59.131361+00
591,BENEFICIAL_OWNER,591,TAXPAYER,1906,OWNERSHIP,13.38,2018-12-01,,BO Registry,0.87,,2026-01-15 14:25:59.131361+00
592,BENEFICIAL_OWNER,592,TAXPAYER,1486,OWNERSHIP,17.93,2023-07-01,,BO Registry,0.77,,2026-01-15 14:25:59.131361+00
593,BENEFICIAL_OWNER,593,TAXPAYER,21837,OWNERSHIP,20.40,2019-11-01,,BO Registry,0.95,,2026-01-15 14:25:59.131361+00
594,BENEFICIAL_OWNER,594,TAXPAYER,7762,OWNERSHIP,22.23,2019-04-01,,BO Registry,0.70,,2026-01-15 14:25:59.131361+00
595,BENEFICIAL_OWNER,595,TAXPAYER,15391,OWNERSHIP,61.56,2019-07-01,,BO Registry,0.97,,2026-01-15 14:25:59.131361+00
596,BENEFICIAL_OWNER,596,TAXPAYER,8202,OWNERSHIP,63.06,2022-03-01,,BO Registry,0.86,,2026-01-15 14:25:59.131361+00
597,BENEFICIAL_OWNER,597,TAXPAYER,3179,OWNERSHIP,8.96,2018-03-01,,BO Registry,0.71,,2026-01-15 14:25:59.131361+00
598,BENEFICIAL_OWNER,598,TAXPAYER,10732,OWNERSHIP,9.86,2019-10-01,,BO Registry,0.77,,2026-01-15 14:25:59.131361+00
599,BENEFICIAL_OWNER,599,TAXPAYER,20480,OWNERSHIP,90.64,2018-07-01,,BO Registry,0.77,,2026-01-15 14:25:59.131361+00
600,BENEFICIAL_OWNER,600,TAXPAYER,21545,OWNERSHIP,43.53,2019-11-01,,BO Registry,0.97,,2026-01-15 14:25:59.131361+00
601,BENEFICIAL_OWNER,601,TAXPAYER,20182,OWNERSHIP,48.93,2023-10-01,,BO Registry,0.86,,2026-01-15 14:25:59.131361+00
602,BENEFICIAL_OWNER,602,TAXPAYER,24235,OWNERSHIP,12.64,2024-12-01,,BO Registry,0.75,,2026-01-15 14:25:59.131361+00
603,BENEFICIAL_OWNER,603,TAXPAYER,7779,OWNERSHIP,73.85,2022-08-01,,BO Registry,0.80,,2026-01-15 14:25:59.131361+00
604,BENEFICIAL_OWNER,604,TAXPAYER,29326,OWNERSHIP,44.30,2022-02-01,,BO Registry,0.80,,2026-01-15 14:25:59.131361+00
605,BENEFICIAL_OWNER,605,TAXPAYER,17347,OWNERSHIP,23.40,2022-05-01,,BO Registry,1.00,,2026-01-15 14:25:59.131361+00
606,BENEFICIAL_OWNER,606,TAXPAYER,12879,OWNERSHIP,67.42,2021-03-01,,BO Registry,0.79,,2026-01-15 14:25:59.131361+00
607,BENEFICIAL_OWNER,607,TAXPAYER,10381,OWNERSHIP,64.00,2019-07-01,,BO Registry,0.76,,2026-01-15 14:25:59.131361+00
608,BENEFICIAL_OWNER,608,TAXPAYER,5118,OWNERSHIP,37.65,2023-08-01,,BO Registry,0.80,,2026-01-15 14:25:59.131361+00
609,BENEFICIAL_OWNER,609,TAXPAYER,20673,OWNERSHIP,83.25,2018-07-01,,BO Registry,0.73,,2026-01-15 14:25:59.131361+00
610,BENEFICIAL_OWNER,610,TAXPAYER,5747,OWNERSHIP,85.33,2024-03-01,,BO Registry,0.95,,2026-01-15 14:25:59.131361+00
611,BENEFICIAL_OWNER,611,TAXPAYER,626,OWNERSHIP,46.97,2024-03-01,,BO Registry,0.76,,2026-01-15 14:25:59.131361+00
612,BENEFICIAL_OWNER,612,TAXPAYER,25695,OWNERSHIP,66.10,2020-08-01,,BO Registry,0.89,,2026-01-15 14:25:59.131361+00
613,BENEFICIAL_OWNER,613,TAXPAYER,4211,OWNERSHIP,42.65,2020-12-01,,BO Registry,0.95,,2026-01-15 14:25:59.131361+00
614,BENEFICIAL_OWNER,614,TAXPAYER,25781,OWNERSHIP,81.88,2022-03-01,,BO Registry,0.87,,2026-01-15 14:25:59.131361+00
615,BENEFICIAL_OWNER,615,TAXPAYER,166,OWNERSHIP,5.73,2019-10-01,,BO Registry,0.72,,2026-01-15 14:25:59.131361+00
616,BENEFICIAL_OWNER,616,TAXPAYER,8948,OWNERSHIP,12.41,2021-05-01,,BO Registry,0.83,,2026-01-15 14:25:59.131361+00
617,BENEFICIAL_OWNER,617,TAXPAYER,15950,OWNERSHIP,34.89,2018-10-01,,BO Registry,0.87,,2026-01-15 14:25:59.131361+00
618,BENEFICIAL_OWNER,618,TAXPAYER,10027,OWNERSHIP,25.79,2019-06-01,,BO Registry,0.92,,2026-01-15 14:25:59.131361+00
619,BENEFICIAL_OWNER,619,TAXPAYER,9350,OWNERSHIP,64.09,2022-04-01,,BO Registry,0.89,,2026-01-15 14:25:59.131361+00
620,BENEFICIAL_OWNER,620,TAXPAYER,19918,OWNERSHIP,20.84,2018-07-01,,BO Registry,0.97,,2026-01-15 14:25:59.131361+00
621,BENEFICIAL_OWNER,621,TAXPAYER,1749,OWNERSHIP,54.77,2022-11-01,,BO Registry,0.87,,2026-01-15 14:25:59.131361+00
622,BENEFICIAL_OWNER,622,TAXPAYER,12648,OWNERSHIP,93.52,2022-04-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
623,BENEFICIAL_OWNER,623,TAXPAYER,2938,OWNERSHIP,13.62,2019-06-01,,BO Registry,0.92,,2026-01-15 14:25:59.131361+00
624,BENEFICIAL_OWNER,624,TAXPAYER,17894,OWNERSHIP,73.41,2020-04-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
625,BENEFICIAL_OWNER,625,TAXPAYER,6265,OWNERSHIP,72.20,2022-06-01,,BO Registry,0.96,,2026-01-15 14:25:59.131361+00
626,BENEFICIAL_OWNER,626,TAXPAYER,5603,OWNERSHIP,80.04,2022-12-01,,BO Registry,1.00,,2026-01-15 14:25:59.131361+00
627,BENEFICIAL_OWNER,627,TAXPAYER,26807,OWNERSHIP,34.12,2023-06-01,,BO Registry,0.87,,2026-01-15 14:25:59.131361+00
628,BENEFICIAL_OWNER,628,TAXPAYER,2907,OWNERSHIP,8.82,2018-01-01,,BO Registry,0.91,,2026-01-15 14:25:59.131361+00
629,BENEFICIAL_OWNER,629,TAXPAYER,5162,OWNERSHIP,14.12,2024-07-01,,BO Registry,0.81,,2026-01-15 14:25:59.131361+00
630,BENEFICIAL_OWNER,630,TAXPAYER,13084,OWNERSHIP,85.02,2021-07-01,,BO Registry,0.94,,2026-01-15 14:25:59.131361+00
631,BENEFICIAL_OWNER,631,TAXPAYER,9961,OWNERSHIP,80.06,2022-07-01,,BO Registry,1.00,,2026-01-15 14:25:59.131361+00
632,BENEFICIAL_OWNER,632,TAXPAYER,8621,OWNERSHIP,91.13,2023-02-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
633,BENEFICIAL_OWNER,633,TAXPAYER,20527,OWNERSHIP,79.86,2020-12-01,,BO Registry,0.96,,2026-01-15 14:25:59.131361+00
634,BENEFICIAL_OWNER,634,TAXPAYER,28855,OWNERSHIP,27.01,2021-06-01,,BO Registry,0.72,,2026-01-15 14:25:59.131361+00
635,BENEFICIAL_OWNER,635,TAXPAYER,22063,OWNERSHIP,40.94,2024-10-01,,BO Registry,0.92,,2026-01-15 14:25:59.131361+00
636,BENEFICIAL_OWNER,636,TAXPAYER,152,OWNERSHIP,57.96,2022-09-01,,BO Registry,0.91,,2026-01-15 14:25:59.131361+00
637,BENEFICIAL_OWNER,637,TAXPAYER,1914,OWNERSHIP,49.95,2021-06-01,,BO Registry,0.81,,2026-01-15 14:25:59.131361+00
638,BENEFICIAL_OWNER,638,TAXPAYER,23060,OWNERSHIP,14.04,2020-05-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
639,BENEFICIAL_OWNER,639,TAXPAYER,19436,OWNERSHIP,22.21,2020-09-01,,BO Registry,0.85,,2026-01-15 14:25:59.131361+00
640,BENEFICIAL_OWNER,640,TAXPAYER,9759,OWNERSHIP,29.89,2019-07-01,,BO Registry,0.73,,2026-01-15 14:25:59.131361+00
641,BENEFICIAL_OWNER,641,TAXPAYER,28581,OWNERSHIP,89.51,2024-09-01,,BO Registry,0.92,,2026-01-15 14:25:59.131361+00
642,BENEFICIAL_OWNER,642,TAXPAYER,22152,OWNERSHIP,20.47,2021-06-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
643,BENEFICIAL_OWNER,643,TAXPAYER,3617,OWNERSHIP,83.84,2024-02-01,,BO Registry,0.73,,2026-01-15 14:25:59.131361+00
644,BENEFICIAL_OWNER,644,TAXPAYER,23606,OWNERSHIP,40.68,2020-07-01,,BO Registry,0.72,,2026-01-15 14:25:59.131361+00
645,BENEFICIAL_OWNER,645,TAXPAYER,26937,OWNERSHIP,43.56,2020-12-01,,BO Registry,0.76,,2026-01-15 14:25:59.131361+00
646,BENEFICIAL_OWNER,646,TAXPAYER,18070,OWNERSHIP,84.80,2018-02-01,,BO Registry,0.80,,2026-01-15 14:25:59.131361+00
647,BENEFICIAL_OWNER,647,TAXPAYER,28984,OWNERSHIP,91.01,2024-06-01,,BO Registry,0.80,,2026-01-15 14:25:59.131361+00
648,BENEFICIAL_OWNER,648,TAXPAYER,4422,OWNERSHIP,53.33,2018-02-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
649,BENEFICIAL_OWNER,649,TAXPAYER,12711,OWNERSHIP,66.22,2022-05-01,,BO Registry,0.76,,2026-01-15 14:25:59.131361+00
650,BENEFICIAL_OWNER,650,TAXPAYER,8373,OWNERSHIP,36.91,2019-07-01,,BO Registry,0.97,,2026-01-15 14:25:59.131361+00
651,BENEFICIAL_OWNER,651,TAXPAYER,8875,OWNERSHIP,74.46,2021-02-01,,BO Registry,0.91,,2026-01-15 14:25:59.131361+00
652,BENEFICIAL_OWNER,652,TAXPAYER,8565,OWNERSHIP,36.77,2019-12-01,,BO Registry,0.70,,2026-01-15 14:25:59.131361+00
653,BENEFICIAL_OWNER,653,TAXPAYER,4617,OWNERSHIP,79.03,2020-09-01,,BO Registry,0.76,,2026-01-15 14:25:59.131361+00
654,BENEFICIAL_OWNER,654,TAXPAYER,8198,OWNERSHIP,23.56,2021-07-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
655,BENEFICIAL_OWNER,655,TAXPAYER,16031,OWNERSHIP,22.99,2022-12-01,,BO Registry,0.85,,2026-01-15 14:25:59.131361+00
656,BENEFICIAL_OWNER,656,TAXPAYER,19130,OWNERSHIP,7.02,2018-05-01,,BO Registry,0.99,,2026-01-15 14:25:59.131361+00
657,BENEFICIAL_OWNER,657,TAXPAYER,6499,OWNERSHIP,73.46,2024-10-01,,BO Registry,0.99,,2026-01-15 14:25:59.131361+00
658,BENEFICIAL_OWNER,658,TAXPAYER,20658,OWNERSHIP,71.96,2023-11-01,,BO Registry,0.78,,2026-01-15 14:25:59.131361+00
659,BENEFICIAL_OWNER,659,TAXPAYER,27922,OWNERSHIP,37.18,2020-01-01,,BO Registry,0.75,,2026-01-15 14:25:59.131361+00
660,BENEFICIAL_OWNER,660,TAXPAYER,25007,OWNERSHIP,74.54,2020-11-01,,BO Registry,0.71,,2026-01-15 14:25:59.131361+00
661,BENEFICIAL_OWNER,661,TAXPAYER,28730,OWNERSHIP,74.58,2018-05-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
662,BENEFICIAL_OWNER,662,TAXPAYER,12557,OWNERSHIP,55.71,2020-02-01,,BO Registry,0.96,,2026-01-15 14:25:59.131361+00
663,BENEFICIAL_OWNER,663,TAXPAYER,17685,OWNERSHIP,83.66,2018-06-01,,BO Registry,0.91,,2026-01-15 14:25:59.131361+00
664,BENEFICIAL_OWNER,664,TAXPAYER,24738,OWNERSHIP,23.65,2024-09-01,,BO Registry,0.70,,2026-01-15 14:25:59.131361+00
665,BENEFICIAL_OWNER,665,TAXPAYER,11581,OWNERSHIP,5.94,2020-12-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
666,BENEFICIAL_OWNER,666,TAXPAYER,12404,OWNERSHIP,40.69,2022-11-01,,BO Registry,0.76,,2026-01-15 14:25:59.131361+00
667,BENEFICIAL_OWNER,667,TAXPAYER,6327,OWNERSHIP,28.32,2024-07-01,,BO Registry,0.79,,2026-01-15 14:25:59.131361+00
668,BENEFICIAL_OWNER,668,TAXPAYER,4308,OWNERSHIP,25.79,2019-07-01,,BO Registry,0.83,,2026-01-15 14:25:59.131361+00
669,BENEFICIAL_OWNER,669,TAXPAYER,19943,OWNERSHIP,82.61,2020-04-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
670,BENEFICIAL_OWNER,670,TAXPAYER,11037,OWNERSHIP,93.52,2019-09-01,,BO Registry,0.72,,2026-01-15 14:25:59.131361+00
671,BENEFICIAL_OWNER,671,TAXPAYER,14872,OWNERSHIP,11.34,2022-06-01,,BO Registry,1.00,,2026-01-15 14:25:59.131361+00
672,BENEFICIAL_OWNER,672,TAXPAYER,29776,OWNERSHIP,15.81,2019-04-01,,BO Registry,0.73,,2026-01-15 14:25:59.131361+00
673,BENEFICIAL_OWNER,673,TAXPAYER,29618,OWNERSHIP,61.35,2024-01-01,,BO Registry,0.81,,2026-01-15 14:25:59.131361+00
674,BENEFICIAL_OWNER,674,TAXPAYER,26493,OWNERSHIP,91.73,2023-04-01,,BO Registry,0.82,,2026-01-15 14:25:59.131361+00
675,BENEFICIAL_OWNER,675,TAXPAYER,3885,OWNERSHIP,92.60,2022-05-01,,BO Registry,0.76,,2026-01-15 14:25:59.131361+00
676,BENEFICIAL_OWNER,676,TAXPAYER,996,OWNERSHIP,10.24,2018-11-01,,BO Registry,0.78,,2026-01-15 14:25:59.131361+00
677,BENEFICIAL_OWNER,677,TAXPAYER,15811,OWNERSHIP,69.84,2020-08-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
678,BENEFICIAL_OWNER,678,TAXPAYER,15487,OWNERSHIP,83.01,2019-05-01,,BO Registry,0.79,,2026-01-15 14:25:59.131361+00
679,BENEFICIAL_OWNER,679,TAXPAYER,7196,OWNERSHIP,64.80,2020-04-01,,BO Registry,0.97,,2026-01-15 14:25:59.131361+00
680,BENEFICIAL_OWNER,680,TAXPAYER,6141,OWNERSHIP,22.45,2022-02-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
681,BENEFICIAL_OWNER,681,TAXPAYER,27271,OWNERSHIP,38.88,2024-01-01,,BO Registry,0.79,,2026-01-15 14:25:59.131361+00
682,BENEFICIAL_OWNER,682,TAXPAYER,12725,OWNERSHIP,24.95,2021-11-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
683,BENEFICIAL_OWNER,683,TAXPAYER,16431,OWNERSHIP,94.46,2018-06-01,,BO Registry,0.75,,2026-01-15 14:25:59.131361+00
684,BENEFICIAL_OWNER,684,TAXPAYER,7139,OWNERSHIP,66.24,2024-09-01,,BO Registry,0.88,,2026-01-15 14:25:59.131361+00
685,BENEFICIAL_OWNER,685,TAXPAYER,4152,OWNERSHIP,12.01,2019-08-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
686,BENEFICIAL_OWNER,686,TAXPAYER,8825,OWNERSHIP,25.80,2021-02-01,,BO Registry,0.92,,2026-01-15 14:25:59.131361+00
687,BENEFICIAL_OWNER,687,TAXPAYER,797,OWNERSHIP,12.38,2019-03-01,,BO Registry,0.94,,2026-01-15 14:25:59.131361+00
688,BENEFICIAL_OWNER,688,TAXPAYER,26385,OWNERSHIP,71.11,2022-08-01,,BO Registry,0.97,,2026-01-15 14:25:59.131361+00
689,BENEFICIAL_OWNER,689,TAXPAYER,569,OWNERSHIP,19.70,2023-07-01,,BO Registry,0.96,,2026-01-15 14:25:59.131361+00
690,BENEFICIAL_OWNER,690,TAXPAYER,9079,OWNERSHIP,60.13,2023-10-01,,BO Registry,0.75,,2026-01-15 14:25:59.131361+00
691,BENEFICIAL_OWNER,691,TAXPAYER,18274,OWNERSHIP,26.48,2021-12-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
692,BENEFICIAL_OWNER,692,TAXPAYER,28718,OWNERSHIP,88.35,2023-05-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
693,BENEFICIAL_OWNER,693,TAXPAYER,16099,OWNERSHIP,73.36,2024-03-01,,BO Registry,0.81,,2026-01-15 14:25:59.131361+00
694,BENEFICIAL_OWNER,694,TAXPAYER,7533,OWNERSHIP,65.78,2018-01-01,,BO Registry,0.92,,2026-01-15 14:25:59.131361+00
695,BENEFICIAL_OWNER,695,TAXPAYER,13746,OWNERSHIP,27.68,2018-08-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
696,BENEFICIAL_OWNER,696,TAXPAYER,1454,OWNERSHIP,93.56,2023-01-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
697,BENEFICIAL_OWNER,697,TAXPAYER,9857,OWNERSHIP,70.61,2023-11-01,,BO Registry,0.99,,2026-01-15 14:25:59.131361+00
698,BENEFICIAL_OWNER,698,TAXPAYER,22959,OWNERSHIP,50.93,2024-02-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
699,BENEFICIAL_OWNER,699,TAXPAYER,10073,OWNERSHIP,54.97,2022-10-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
700,BENEFICIAL_OWNER,700,TAXPAYER,19693,OWNERSHIP,43.70,2020-11-01,,BO Registry,0.81,,2026-01-15 14:25:59.131361+00
701,BENEFICIAL_OWNER,701,TAXPAYER,22900,OWNERSHIP,45.18,2022-10-01,,BO Registry,0.72,,2026-01-15 14:25:59.131361+00
702,BENEFICIAL_OWNER,702,TAXPAYER,18806,OWNERSHIP,16.90,2018-05-01,,BO Registry,0.83,,2026-01-15 14:25:59.131361+00
703,BENEFICIAL_OWNER,703,TAXPAYER,12368,OWNERSHIP,90.96,2023-03-01,,BO Registry,0.78,,2026-01-15 14:25:59.131361+00
704,BENEFICIAL_OWNER,704,TAXPAYER,1923,OWNERSHIP,57.28,2020-05-01,,BO Registry,0.72,,2026-01-15 14:25:59.131361+00
705,BENEFICIAL_OWNER,705,TAXPAYER,18758,OWNERSHIP,46.64,2021-12-01,,BO Registry,0.80,,2026-01-15 14:25:59.131361+00
706,BENEFICIAL_OWNER,706,TAXPAYER,18664,OWNERSHIP,9.82,2020-12-01,,BO Registry,0.95,,2026-01-15 14:25:59.131361+00
707,BENEFICIAL_OWNER,707,TAXPAYER,21895,OWNERSHIP,58.44,2023-08-01,,BO Registry,0.89,,2026-01-15 14:25:59.131361+00
708,BENEFICIAL_OWNER,708,TAXPAYER,24210,OWNERSHIP,5.86,2019-04-01,,BO Registry,0.83,,2026-01-15 14:25:59.131361+00
709,BENEFICIAL_OWNER,709,TAXPAYER,20318,OWNERSHIP,9.35,2024-11-01,,BO Registry,0.97,,2026-01-15 14:25:59.131361+00
710,BENEFICIAL_OWNER,710,TAXPAYER,22768,OWNERSHIP,88.86,2024-09-01,,BO Registry,0.83,,2026-01-15 14:25:59.131361+00
711,BENEFICIAL_OWNER,711,TAXPAYER,10224,OWNERSHIP,45.57,2018-01-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
712,BENEFICIAL_OWNER,712,TAXPAYER,9589,OWNERSHIP,25.42,2021-05-01,,BO Registry,0.96,,2026-01-15 14:25:59.131361+00
713,BENEFICIAL_OWNER,713,TAXPAYER,27790,OWNERSHIP,88.21,2023-03-01,,BO Registry,0.95,,2026-01-15 14:25:59.131361+00
714,BENEFICIAL_OWNER,714,TAXPAYER,24423,OWNERSHIP,81.91,2020-11-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
715,BENEFICIAL_OWNER,715,TAXPAYER,6338,OWNERSHIP,14.14,2021-04-01,,BO Registry,0.77,,2026-01-15 14:25:59.131361+00
716,BENEFICIAL_OWNER,716,TAXPAYER,12954,OWNERSHIP,67.28,2018-11-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
717,BENEFICIAL_OWNER,717,TAXPAYER,28596,OWNERSHIP,29.07,2022-11-01,,BO Registry,0.93,,2026-01-15 14:25:59.131361+00
718,BENEFICIAL_OWNER,718,TAXPAYER,5887,OWNERSHIP,82.57,2018-05-01,,BO Registry,0.87,,2026-01-15 14:25:59.131361+00
719,BENEFICIAL_OWNER,719,TAXPAYER,21924,OWNERSHIP,22.86,2021-10-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
720,BENEFICIAL_OWNER,720,TAXPAYER,11567,OWNERSHIP,71.79,2020-12-01,,BO Registry,0.85,,2026-01-15 14:25:59.131361+00
721,BENEFICIAL_OWNER,721,TAXPAYER,12450,OWNERSHIP,91.48,2018-10-01,,BO Registry,0.81,,2026-01-15 14:25:59.131361+00
722,BENEFICIAL_OWNER,722,TAXPAYER,4556,OWNERSHIP,50.59,2023-01-01,,BO Registry,0.78,,2026-01-15 14:25:59.131361+00
723,BENEFICIAL_OWNER,723,TAXPAYER,1216,OWNERSHIP,77.70,2019-09-01,,BO Registry,0.79,,2026-01-15 14:25:59.131361+00
724,BENEFICIAL_OWNER,724,TAXPAYER,28176,OWNERSHIP,29.61,2024-03-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
725,BENEFICIAL_OWNER,725,TAXPAYER,4346,OWNERSHIP,54.81,2023-06-01,,BO Registry,0.87,,2026-01-15 14:25:59.131361+00
726,BENEFICIAL_OWNER,726,TAXPAYER,12447,OWNERSHIP,90.01,2021-12-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
727,BENEFICIAL_OWNER,727,TAXPAYER,16835,OWNERSHIP,13.60,2024-01-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
728,BENEFICIAL_OWNER,728,TAXPAYER,21065,OWNERSHIP,75.73,2018-08-01,,BO Registry,0.85,,2026-01-15 14:25:59.131361+00
729,BENEFICIAL_OWNER,729,TAXPAYER,10720,OWNERSHIP,93.59,2018-05-01,,BO Registry,0.91,,2026-01-15 14:25:59.131361+00
730,BENEFICIAL_OWNER,730,TAXPAYER,22780,OWNERSHIP,53.10,2023-12-01,,BO Registry,0.82,,2026-01-15 14:25:59.131361+00
731,BENEFICIAL_OWNER,731,TAXPAYER,10289,OWNERSHIP,28.22,2018-08-01,,BO Registry,0.85,,2026-01-15 14:25:59.131361+00
732,BENEFICIAL_OWNER,732,TAXPAYER,7215,OWNERSHIP,63.42,2022-05-01,,BO Registry,0.93,,2026-01-15 14:25:59.131361+00
733,BENEFICIAL_OWNER,733,TAXPAYER,5314,OWNERSHIP,92.97,2023-01-01,,BO Registry,0.74,,2026-01-15 14:25:59.131361+00
734,BENEFICIAL_OWNER,734,TAXPAYER,11207,OWNERSHIP,50.08,2022-03-01,,BO Registry,0.83,,2026-01-15 14:25:59.131361+00
735,BENEFICIAL_OWNER,735,TAXPAYER,25138,OWNERSHIP,70.07,2019-01-01,,BO Registry,1.00,,2026-01-15 14:25:59.131361+00
736,BENEFICIAL_OWNER,736,TAXPAYER,27953,OWNERSHIP,8.59,2024-04-01,,BO Registry,0.82,,2026-01-15 14:25:59.131361+00
737,BENEFICIAL_OWNER,737,TAXPAYER,472,OWNERSHIP,58.24,2019-07-01,,BO Registry,0.86,,2026-01-15 14:25:59.131361+00
738,BENEFICIAL_OWNER,738,TAXPAYER,16422,OWNERSHIP,14.25,2022-07-01,,BO Registry,0.93,,2026-01-15 14:25:59.131361+00
739,BENEFICIAL_OWNER,739,TAXPAYER,1324,OWNERSHIP,54.15,2024-02-01,,BO Registry,0.78,,2026-01-15 14:25:59.131361+00
740,BENEFICIAL_OWNER,740,TAXPAYER,13846,OWNERSHIP,39.72,2021-02-01,,BO Registry,0.81,,2026-01-15 14:25:59.131361+00
741,BENEFICIAL_OWNER,741,TAXPAYER,27551,OWNERSHIP,76.61,2020-10-01,,BO Registry,0.82,,2026-01-15 14:25:59.131361+00
742,BENEFICIAL_OWNER,742,TAXPAYER,3521,OWNERSHIP,37.04,2020-10-01,,BO Registry,0.91,,2026-01-15 14:25:59.131361+00
743,BENEFICIAL_OWNER,743,TAXPAYER,24663,OWNERSHIP,50.48,2023-05-01,,BO Registry,1.00,,2026-01-15 14:25:59.131361+00
744,BENEFICIAL_OWNER,744,TAXPAYER,22939,OWNERSHIP,31.50,2020-02-01,,BO Registry,0.76,,2026-01-15 14:25:59.131361+00
745,BENEFICIAL_OWNER,745,TAXPAYER,2112,OWNERSHIP,11.01,2023-07-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
746,BENEFICIAL_OWNER,746,TAXPAYER,14620,OWNERSHIP,61.10,2021-07-01,,BO Registry,0.89,,2026-01-15 14:25:59.131361+00
747,BENEFICIAL_OWNER,747,TAXPAYER,27712,OWNERSHIP,27.28,2024-09-01,,BO Registry,0.83,,2026-01-15 14:25:59.131361+00
748,BENEFICIAL_OWNER,748,TAXPAYER,13750,OWNERSHIP,5.49,2020-07-01,,BO Registry,0.87,,2026-01-15 14:25:59.131361+00
749,BENEFICIAL_OWNER,749,TAXPAYER,6969,OWNERSHIP,79.89,2021-05-01,,BO Registry,0.71,,2026-01-15 14:25:59.131361+00
750,BENEFICIAL_OWNER,750,TAXPAYER,5331,OWNERSHIP,23.49,2021-01-01,,BO Registry,0.90,,2026-01-15 14:25:59.131361+00
751,BENEFICIAL_OWNER,751,TAXPAYER,29129,OWNERSHIP,5.25,2020-09-01,,BO Registry,0.87,,2026-01-15 14:25:59.131361+00
752,BENEFICIAL_OWNER,752,TAXPAYER,28477,OWNERSHIP,30.30,2019-03-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
753,BENEFICIAL_OWNER,753,TAXPAYER,20880,OWNERSHIP,7.68,2023-11-01,,BO Registry,0.84,,2026-01-15 14:25:59.131361+00
754,BENEFICIAL_OWNER,754,TAXPAYER,5929,OWNERSHIP,27.42,2024-09-01,,BO Registry,0.80,,2026-01-15 14:25:59.131361+00
755,BENEFICIAL_OWNER,755,TAXPAYER,18127,OWNERSHIP,47.68,2023-07-01,,BO Registry,0.73,,2026-01-15 14:25:59.131361+00
756,BENEFICIAL_OWNER,756,TAXPAYER,11378,OWNERSHIP,89.44,2021-01-01,,BO Registry,0.75,,2026-01-15 14:25:59.131361+00
757,BENEFICIAL_OWNER,757,TAXPAYER,10763,OWNERSHIP,60.03,2022-08-01,,BO Registry,0.98,,2026-01-15 14:25:59.131361+00
758,BENEFICIAL_OWNER,758,TAXPAYER,4854,OWNERSHIP,43.42,2023-12-01,,BO Registry,0.80,,2026-01-15 14:25:59.131361+00
759,BENEFICIAL_OWNER,759,TAXPAYER,11251,OWNERSHIP,84.00,2019-09-01,,BO Registry,0.97,,2026-01-15 14:25:59.131361+00
760,BENEFICIAL_OWNER,760,TAXPAYER,28360,OWNERSHIP,57.38,2024-10-01,,BO Registry,0.80,,2026-01-15 14:25:59.131361+00
761,BENEFICIAL_OWNER,761,TAXPAYER,29868,OWNERSHIP,39.54,2020-03-01,,BO Registry,0.89,,2026-01-15 14:25:59.131361+00
